seed,oracle_type,noise_rate,ratio,checkpoint,cumulative_gt_acc,recent_50_gt_acc,w_frobenius,w_max,w_entropy,grad_mag_f0,grad_mag_f1,grad_mag_f2,grad_mag_f3,grad_mag_f4,grad_mag_f5,gt_acc_credential,gt_acc_threat,gt_acc_lateral,gt_acc_exfil,gt_acc_insider
5120,gt_aligned,0.0,3.0,700,0.764286,0.9,4.545069,2.066031,1.379714,0.009482,0.010843,0.010055,0.012029,0.008817,0.007058,0.817518,0.693878,0.766917,0.810219,0.739726
5120,gt_aligned,0.0,3.0,1000,0.772,0.82,5.372745,2.572483,1.36485,0.009706,0.012153,0.009795,0.014861,0.009283,0.009069,0.825,0.7,0.73,0.83,0.775
6144,gt_aligned,0.0,3.0,50,0.66,0.66,2.436492,0.989837,1.38427,0.011875,0.017893,0.013013,0.018943,0.009051,0.011113,0.846154,0.625,0.625,0.583333,0.555556
6144,gt_aligned,0.0,3.0,100,0.75,0.84,2.757431,1.165639,1.383588,0.010295,0.012851,0.010459,0.014177,0.0087,0.008465,0.923077,0.666667,0.785714,0.636364,0.7
6144,gt_aligned,0.0,3.0,200,0.745,0.8,2.9777,1.253292,1.384779,0.009706,0.014404,0.013739,0.015854,0.00743,0.006616,0.902439,0.575758,0.772727,0.675676,0.755556
6144,gt_aligned,0.0,3.0,400,0.7675,0.84,3.719179,1.621353,1.382327,0.008549,0.01484,0.011483,0.016758,0.006363,0.006708,0.831325,0.675676,0.753247,0.753086,0.811765
6144,gt_aligned,0.0,3.0,700,0.784286,0.7,4.65251,2.003362,1.380451,0.013781,0.015223,0.013825,0.018839,0.008304,0.007386,0.857143,0.703704,0.77027,0.784173,0.806897
6144,gt_aligned,0.0,3.0,1000,0.78,0.72,5.302678,2.346167,1.375521,0.013718,0.014204,0.014123,0.019579,0.006266,0.007163,0.8,0.7,0.78,0.8,0.82
42,gt_aligned,0.0,5.0,50,0.62,0.62,2.023398,0.903975,1.38587,0.018568,0.023117,0.023772,0.032202,0.014829,0.013381,0.4,0.615385,0.571429,0.6,0.8
42,gt_aligned,0.0,5.0,100,0.68,0.74,2.03836,0.871818,1.382793,0.014309,0.020513,0.019535,0.026144,0.010257,0.010035,0.777778,0.666667,0.588235,0.571429,0.823529
42,gt_aligned,0.0,5.0,200,0.71,0.8,2.170907,1.092393,1.384764,0.007868,0.02047,0.014857,0.022667,0.010032,0.008126,0.8,0.767442,0.627907,0.613636,0.771429
42,gt_aligned,0.0,5.0,400,0.7575,0.76,2.898696,1.318092,1.38232,0.016305,0.01702,0.019505,0.022562,0.01175,0.008753,0.853659,0.738095,0.72,0.707317,0.766234
42,gt_aligned,0.0,5.0,700,0.768571,0.78,3.600778,1.64046,1.376113,0.011646,0.019307,0.016296,0.021625,0.01139,0.010237,0.858156,0.744526,0.688406,0.746575,0.804348
42,gt_aligned,0.0,5.0,1000,0.792,0.78,4.336275,1.967818,1.378057,0.014856,0.017599,0.018054,0.02446,0.011334,0.012023,0.87,0.765,0.7,0.775,0.85
123,gt_aligned,0.0,5.0,50,0.68,0.68,2.199721,1.02782,1.384601,0.012354,0.026736,0.020581,0.027921,0.012522,0.01293,0.875,0.666667,0.5,0.636364,0.875
123,gt_aligned,0.0,5.0,100,0.67,0.66,2.025958,1.007039,1.383893,0.017988,0.02346,0.021442,0.026776,0.013979,0.011274,0.833333,0.647059,0.5,0.65,0.789474
123,gt_aligned,0.0,5.0,200,0.675,0.64,2.133735,1.050046,1.380824,0.0194,0.025255,0.022213,0.031276,0.009606,0.010247,0.71875,0.744186,0.52381,0.727273,0.666667
123,gt_aligned,0.0,5.0,400,0.71,0.86,2.900485,1.170261,1.379736,0.012265,0.013824,0.013873,0.019395,0.007681,0.006537,0.739726,0.690476,0.589041,0.759036,0.758621
123,gt_aligned,0.0,5.0,700,0.757143,0.86,3.882802,1.577029,1.380372,0.013846,0.01528,0.016385,0.017876,0.009042,0.009003,0.813433,0.724832,0.686567,0.765957,0.795775
123,gt_aligned,0.0,5.0,1000,0.789,0.86,4.520206,1.964667,1.378186,0.011395,0.015866,0.010968,0.020608,0.00759,0.00958,0.835,0.745,0.725,0.815,0.825
456,gt_aligned,0.0,5.0,50,0.58,0.58,2.00677,0.9852,1.378313,0.016088,0.028492,0.024166,0.02997,0.016322,0.015306,0.75,0.444444,0.384615,0.583333,0.875
456,gt_aligned,0.0,5.0,100,0.56,0.54,1.886104,0.945271,1.383252,0.024328,0.025702,0.025094,0.038113,0.013076,0.011307,0.75,0.45,0.368421,0.652174,0.590909
456,gt_aligned,0.0,5.0,200,0.665,0.76,2.295082,1.151073,1.382224,0.01276,0.019775,0.018612,0.022091,0.010134,0.008052,0.823529,0.527778,0.581395,0.673913,0.731707
456,gt_aligned,0.0,5.0,400,0.73,0.8,3.064837,1.391429,1.381264,0.014391,0.016328,0.017362,0.02197,0.010107,0.010543,0.826667,0.649351,0.625,0.746835,0.797753
456,gt_aligned,0.0,5.0,700,0.777143,0.8,3.936349,1.787377,1.376124,0.013221,0.016866,0.018413,0.021494,0.010235,0.011156,0.850746,0.722628,0.706294,0.782609,0.824324
456,gt_aligned,0.0,5.0,1000,0.803,0.86,4.66171,2.209148,1.373027,0.00923,0.018408,0.013769,0.018544,0.007202,0.00869,0.875,0.745,0.745,0.815,0.835
789,gt_aligned,0.0,5.0,50,0.72,0.72,2.298386,0.983401,1.385804,0.020373,0.02274,0.018697,0.026406,0.008297,0.006013,0.454545,1.0,1.0,0.722222,0.571429
789,gt_aligned,0.0,5.0,100,0.78,0.84,2.488226,1.067763,1.38534,0.011837,0.015509,0.015875,0.019286,0.010205,0.009533,0.5625,0.875,0.8,0.793103,0.809524
789,gt_aligned,0.0,5.0,200,0.8,0.8,2.742734,1.34669,1.384733,0.011675,0.016274,0.019296,0.018017,0.008337,0.008287,0.777778,0.809524,0.708333,0.823529,0.829787
789,gt_aligned,0.0,5.0,400,0.8225,0.86,3.496401,1.68182,1.383121,0.013375,0.015352,0.013332,0.020057,0.009715,0.008656,0.866667,0.82716,0.753623,0.837209,0.820225
789,gt_aligned,0.0,5.0,700,0.815714,0.8,4.126913,2.008594,1.375266,0.015475,0.016244,0.018578,0.019788,0.010024,0.008228,0.897059,0.804196,0.719424,0.842466,0.816176
789,gt_aligned,0.0,5.0,1000,0.828,0.94,4.855407,2.33467,1.371974,0.011344,0.010749,0.010794,0.012499,0.009406,0.008082,0.9,0.815,0.73,0.86,0.835
1024,gt_aligned,0.0,5.0,50,0.62,0.62,2.11007,1.019374,1.383222,0.018459,0.02632,0.026254,0.028539,0.014522,0.011738,0.928571,0.461538,0.857143,0.571429,0.222222
1024,gt_aligned,0.0,5.0,100,0.63,0.64,1.969002,1.027759,1.384592,0.018059,0.025607,0.020314,0.029162,0.014342,0.012263,0.846154,0.52381,0.714286,0.611111,0.428571
1024,gt_aligned,0.0,5.0,200,0.65,0.76,2.285883,1.183868,1.380668,0.015617,0.019305,0.016255,0.024086,0.011034,0.009223,0.909091,0.452381,0.75,0.594595,0.536585
1024,gt_aligned,0.0,5.0,400,0.7,0.8,3.078425,1.3015,1.379537,0.015572,0.016266,0.018687,0.020873,0.008193,0.006616,0.873418,0.5625,0.729412,0.684211,0.65
1024,gt_aligned,0.0,5.0,700,0.748571,0.8,4.019824,1.710828,1.37497,0.011455,0.020222,0.015246,0.023086,0.00734,0.005614,0.849624,0.673611,0.741497,0.753623,0.731884
1024,gt_aligned,0.0,5.0,1000,0.785,0.84,4.771211,2.186576,1.367481,0.01057,0.015244,0.015791,0.018049,0.010982,0.00898,0.9,0.72,0.755,0.785,0.765
2048,gt_aligned,0.0,5.0,50,0.64,0.64,2.127524,0.947812,1.382925,0.021721,0.021941,0.021521,0.029649,0.013811,0.013923,0.909091,0.583333,0.666667,0.555556,0.444444
2048,gt_aligned,0.0,5.0,100,0.65,0.66,2.013556,0.908363,1.38611,0.017597,0.022721,0.024184,0.029398,0.01172,0.011744,0.833333,0.708333,0.652174,0.5,0.526316
2048,gt_aligned,0.0,5.0,200,0.695,0.78,2.276231,1.107305,1.38058,0.015503,0.018631,0.016144,0.02258,0.012028,0.008956,0.763158,0.785714,0.627907,0.571429,0.714286
2048,gt_aligned,0.0,5.0,400,0.72,0.72,3.134385,1.326039,1.381922,0.015377,0.024777,0.018837,0.024902,0.010796,0.010108,0.794872,0.731707,0.638554,0.671233,0.761905
2048,gt_aligned,0.0,5.0,700,0.774286,0.8,3.990444,1.824915,1.372826,0.012734,0.018586,0.014478,0.021799,0.009419,0.009463,0.839416,0.788079,0.691176,0.75188,0.797203
2048,gt_aligned,0.0,5.0,1000,0.797,0.9,4.749322,2.172055,1.369899,0.00987,0.013197,0.012169,0.014947,0.008309,0.008165,0.86,0.785,0.735,0.785,0.82
3072,gt_aligned,0.0,5.0,50,0.7,0.7,2.269213,0.971496,1.381696,0.01553,0.020404,0.027112,0.025884,0.009994,0.011498,0.857143,0.545455,1.0,0.545455,0.714286
3072,gt_aligned,0.0,5.0,100,0.66,0.62,2.049821,1.007659,1.38263,0.017506,0.027694,0.027079,0.030644,0.013091,0.012864,0.764706,0.625,0.857143,0.545455,0.608696
3072,gt_aligned,0.0,5.0,200,0.66,0.66,2.235799,1.070605,1.383618,0.020611,0.02492,0.020762,0.030907,0.012566,0.011599,0.71875,0.565217,0.769231,0.627907,0.65
3072,gt_aligned,0.0,5.0,400,0.695,0.88,3.21442,1.354977,1.379256,0.010963,0.013009,0.012231,0.014414,0.010728,0.010079,0.844156,0.60241,0.726027,0.684211,0.637363
3072,gt_aligned,0.0,5.0,700,0.762857,0.98,4.038833,1.708125,1.380802,0.007136,0.010794,0.01074,0.011292,0.006133,0.005381,0.876812,0.676056,0.793103,0.75969,0.712329
3072,gt_aligned,0.0,5.0,1000,0.785,0.8,4.739573,2.016536,1.374144,0.014792,0.018464,0.014631,0.023096,0.010074,0.011025,0.885,0.71,0.795,0.795,0.74
4096,gt_aligned,0.0,5.0,50,0.66,0.66,2.177754,0.928118,1.38615,0.016039,0.021822,0.025784,0.027302,0.012329,0.013548,0.7,0.333333,0.769231,0.727273,0.6
4096,gt_aligned,0.0,5.0,100,0.69,0.72,2.154584,0.946223,1.385331,0.017648,0.016498,0.019065,0.024522,0.013312,0.01177,0.772727,0.533333,0.681818,0.823529,0.625
4096,gt_aligned,0.0,5.0,200,0.695,0.7,2.369513,1.102169,1.384789,0.014985,0.022114,0.018051,0.025901,0.012606,0.012341,0.795455,0.7,0.642857,0.74359,0.6
4096,gt_aligned,0.0,5.0,400,0.745,0.78,3.007212,1.311198,1.382765,0.015592,0.018046,0.01505,0.022731,0.011164,0.011016,0.86747,0.769231,0.688312,0.760563,0.648352
4096,gt_aligned,0.0,5.0,700,0.771429,0.78,3.753835,1.657037,1.376353,0.01222,0.019085,0.016766,0.023516,0.008734,0.007137,0.894366,0.753521,0.716312,0.785185,0.707143
4096,gt_aligned,0.0,5.0,1000,0.783,0.66,4.375686,1.968399,1.369809,0.018245,0.021647,0.019625,0.02989,0.012582,0.01047,0.88,0.785,0.735,0.765,0.75
5120,gt_aligned,0.0,5.0,50,0.7,0.7,2.249106,0.947142,1.384574,0.018976,0.020881,0.019834,0.027288,0.011998,0.011201,0.75,0.636364,0.769231,0.666667,0.666667
5120,gt_aligned,0.0,5.0,100,0.73,0.76,2.309668,1.042033,1.384069,0.01281,0.018949,0.01794,0.023502,0.009506,0.009446,0.666667,0.730769,0.782609,0.727273,0.714286
5120,gt_aligned,0.0,5.0,200,0.77,0.9,2.689639,1.271242,1.383085,0.012221,0.013347,0.010267,0.016559,0.009022,0.007603,0.731707,0.725,0.823529,0.833333,0.755102
5120,gt_aligned,0.0,5.0,400,0.7725,0.74,3.156092,1.513584,1.381469,0.013251,0.021842,0.020328,0.023066,0.010054,0.009044,0.815789,0.730337,0.779412,0.802469,0.744186
5120,gt_aligned,0.0,5.0,700,0.795714,0.88,3.983782,1.895049,1.377825,0.012451,0.013956,0.012191,0.015703,0.010122,0.008211,0.868613,0.755102,0.781955,0.788321,0.787671
5120,gt_aligned,0.0,5.0,1000,0.804,0.8,4.737964,2.316249,1.361731,0.013027,0.016547,0.013078,0.020622,0.010487,0.01101,0.865,0.78,0.75,0.8,0.825
6144,gt_aligned,0.0,5.0,50,0.6,0.6,2.060671,0.916589,1.384996,0.018555,0.026178,0.021669,0.028638,0.013881,0.017845,0.769231,0.375,0.625,0.583333,0.555556
6144,gt_aligned,0.0,5.0,100,0.72,0.84,2.295744,1.069745,1.384678,0.012405,0.015999,0.013006,0.018109,0.010143,0.009939,0.884615,0.555556,0.785714,0.636364,0.7
6144,gt_aligned,0.0,5.0,200,0.705,0.74,2.241655,1.08423,1.383805,0.013451,0.02012,0.019509,0.022627,0.010914,0.009074,0.878049,0.545455,0.75,0.621622,0.688889
6144,gt_aligned,0.0,5.0,400,0.75,0.82,2.905707,1.340872,1.382975,0.010908,0.019682,0.015654,0.021658,0.007523,0.00785,0.843373,0.689189,0.727273,0.716049,0.764706
6144,gt_aligned,0.0,5.0,700,0.781429,0.74,3.643446,1.649358,1.379666,0.017244,0.019146,0.01869,0.023383,0.011512,0.009101,0.879699,0.733333,0.77027,0.741007,0.786207
6144,gt_aligned,0.0,5.0,1000,0.799,0.86,4.31336,1.94209,1.378315,0.012041,0.015012,0.014188,0.019312,0.006503,0.006987,0.86,0.76,0.785,0.775,0.815
42,gt_aligned,0.05,1.0,50,0.62,0.62,2.579733,1.002907,1.386014,0.007078,0.009692,0.009382,0.012495,0.005506,0.004458,0.4,0.692308,0.571429,0.6,0.7
42,gt_aligned,0.05,1.0,100,0.68,0.74,2.902943,1.106854,1.385465,0.008204,0.009002,0.009185,0.011304,0.006185,0.005924,0.722222,0.703704,0.647059,0.571429,0.764706
42,gt_aligned,0.05,1.0,200,0.705,0.7,3.391994,1.409336,1.385686,0.005002,0.010871,0.010032,0.011634,0.005117,0.004306,0.771429,0.72093,0.651163,0.659091,0.742857
42,gt_aligned,0.05,1.0,400,0.7325,0.74,4.43106,1.845561,1.38347,0.007278,0.009286,0.009693,0.010935,0.006323,0.005451,0.841463,0.738095,0.68,0.695122,0.701299
42,gt_aligned,0.05,1.0,700,0.715714,0.66,5.499179,2.366157,1.375482,0.007519,0.009087,0.009029,0.010143,0.006993,0.006551,0.794326,0.70073,0.666667,0.719178,0.695652
42,gt_aligned,0.05,1.0,1000,0.735,0.7,6.729169,2.94571,1.361283,0.007307,0.008844,0.010066,0.011425,0.006379,0.006439,0.805,0.695,0.68,0.76,0.735
123,gt_aligned,0.05,1.0,50,0.64,0.64,2.675697,1.057971,1.383851,0.005118,0.011232,0.00901,0.011442,0.00614,0.006115,0.75,0.666667,0.571429,0.454545,0.875
123,gt_aligned,0.05,1.0,100,0.61,0.58,2.785312,1.121914,1.384311,0.006924,0.009625,0.009972,0.010827,0.006387,0.004851,0.666667,0.529412,0.576923,0.55,0.736842
123,gt_aligned,0.05,1.0,200,0.63,0.62,3.124027,1.452513,1.383281,0.007208,0.010543,0.00968,0.012145,0.004298,0.004528,0.59375,0.604651,0.571429,0.727273,0.641026
123,gt_aligned,0.05,1.0,400,0.665,0.8,4.080875,1.920441,1.37878,0.007612,0.009204,0.009596,0.011598,0.005631,0.005102,0.684932,0.571429,0.616438,0.746988,0.701149
123,gt_aligned,0.05,1.0,700,0.7,0.76,5.474156,2.644721,1.365012,0.007857,0.009312,0.010416,0.010272,0.006261,0.005964,0.738806,0.597315,0.716418,0.77305,0.683099
123,gt_aligned,0.05,1.0,1000,0.717,0.76,6.699512,3.188267,1.347653,0.007864,0.009422,0.007711,0.011711,0.006013,0.006827,0.755,0.58,0.735,0.815,0.7
456,gt_aligned,0.05,1.0,50,0.66,0.66,2.592049,0.990699,1.384469,0.006692,0.009326,0.009149,0.010037,0.006742,0.006226,0.75,0.777778,0.230769,0.75,1.0
456,gt_aligned,0.05,1.0,100,0.59,0.52,2.69216,1.117396,1.38384,0.007271,0.008521,0.009924,0.010941,0.006616,0.006163,0.8125,0.55,0.315789,0.73913,0.545455
456,gt_aligned,0.05,1.0,200,0.685,0.72,3.27291,1.369257,1.382432,0.006401,0.01077,0.008728,0.011481,0.005334,0.004763,0.852941,0.583333,0.581395,0.76087,0.658537
456,gt_aligned,0.05,1.0,400,0.705,0.72,4.229848,1.95675,1.379231,0.007211,0.009416,0.010445,0.01171,0.006657,0.006492,0.76,0.675325,0.625,0.78481,0.685393
456,gt_aligned,0.05,1.0,700,0.728571,0.78,5.478413,2.640857,1.366941,0.006779,0.009478,0.009714,0.01074,0.006443,0.006926,0.761194,0.635036,0.713287,0.818841,0.716216
456,gt_aligned,0.05,1.0,1000,0.744,0.8,6.70937,3.265595,1.349078,0.006385,0.011905,0.008955,0.011223,0.005706,0.005399,0.76,0.675,0.74,0.835,0.71
789,gt_aligned,0.05,1.0,50,0.74,0.74,2.759835,1.152365,1.384993,0.00776,0.011691,0.009042,0.012407,0.004071,0.003453,0.454545,1.0,1.0,0.722222,0.714286
789,gt_aligned,0.05,1.0,100,0.66,0.58,2.948861,1.329484,1.384228,0.006533,0.010032,0.009929,0.011473,0.006392,0.006124,0.5,0.666667,0.7,0.724138,0.666667
789,gt_aligned,0.05,1.0,200,0.67,0.72,3.417206,1.558207,1.38357,0.006807,0.009105,0.009481,0.010126,0.006154,0.005456,0.666667,0.666667,0.666667,0.745098,0.595745
789,gt_aligned,0.05,1.0,400,0.7,0.68,4.461346,2.056426,1.373691,0.007576,0.009865,0.008708,0.010773,0.006052,0.006275,0.76,0.666667,0.695652,0.755814,0.629213
789,gt_aligned,0.05,1.0,700,0.704286,0.66,5.812652,2.764393,1.352657,0.006122,0.009357,0.011176,0.009972,0.006048,0.005352,0.801471,0.678322,0.654676,0.753425,0.632353
789,gt_aligned,0.05,1.0,1000,0.692,0.74,6.685568,3.171811,1.340476,0.008532,0.007907,0.008574,0.009626,0.007467,0.007387,0.77,0.67,0.65,0.77,0.6
1024,gt_aligned,0.05,1.0,50,0.6,0.6,2.643236,1.100103,1.382102,0.007945,0.009318,0.008676,0.009701,0.007991,0.007371,0.857143,0.538462,0.857143,0.571429,0.111111
1024,gt_aligned,0.05,1.0,100,0.6,0.6,2.826481,1.197431,1.381873,0.006906,0.01026,0.008064,0.010992,0.006644,0.0062,0.807692,0.52381,0.714286,0.555556,0.380952
1024,gt_aligned,0.05,1.0,200,0.63,0.76,3.329325,1.454276,1.378729,0.00857,0.008678,0.007642,0.010884,0.007757,0.00699,0.840909,0.547619,0.722222,0.513514,0.512195
1024,gt_aligned,0.05,1.0,400,0.6375,0.58,4.04695,1.747077,1.374291,0.007717,0.009557,0.010505,0.011226,0.004965,0.004416,0.772152,0.5125,0.635294,0.618421,0.65
1024,gt_aligned,0.05,1.0,700,0.682857,0.72,5.419405,2.348075,1.36092,0.005858,0.010636,0.009854,0.012136,0.004808,0.003403,0.759398,0.569444,0.680272,0.73913,0.673913
1024,gt_aligned,0.05,1.0,1000,0.711,0.78,6.688992,2.91974,1.336209,0.006775,0.009279,0.009245,0.009953,0.00678,0.006401,0.795,0.62,0.705,0.765,0.67
2048,gt_aligned,0.05,1.0,50,0.64,0.64,2.600657,1.003748,1.385352,0.009272,0.008279,0.008926,0.010805,0.007038,0.006734,0.909091,0.583333,0.666667,0.555556,0.444444
2048,gt_aligned,0.05,1.0,100,0.66,0.68,2.869604,1.209591,1.385765,0.006752,0.009472,0.010526,0.011,0.005874,0.00528,0.833333,0.708333,0.695652,0.5,0.526316
2048,gt_aligned,0.05,1.0,200,0.685,0.76,3.306328,1.490958,1.382826,0.006985,0.010106,0.00881,0.010791,0.006915,0.006021,0.736842,0.738095,0.674419,0.571429,0.690476
2048,gt_aligned,0.05,1.0,400,0.715,0.74,4.253575,2.019274,1.379158,0.006054,0.011257,0.009115,0.011165,0.005942,0.005737,0.782051,0.731707,0.662651,0.684932,0.714286
2048,gt_aligned,0.05,1.0,700,0.734286,0.74,5.583185,2.622528,1.366193,0.006965,0.010822,0.008321,0.011439,0.00582,0.006222,0.79562,0.721854,0.705882,0.75188,0.699301
2048,gt_aligned,0.05,1.0,1000,0.75,0.82,6.866561,3.330327,1.346498,0.00697,0.0103,0.009073,0.010994,0.006334,0.00611,0.8,0.715,0.74,0.78,0.715
3072,gt_aligned,0.05,1.0,50,0.72,0.72,2.747043,1.057334,1.38491,0.006811,0.009452,0.010772,0.011199,0.005669,0.005891,0.714286,0.545455,1.0,0.636364,0.785714
3072,gt_aligned,0.05,1.0,100,0.7,0.68,2.94864,1.207484,1.383813,0.00663,0.010607,0.009522,0.010996,0.006004,0.006149,0.705882,0.625,0.928571,0.590909,0.73913
3072,gt_aligned,0.05,1.0,200,0.67,0.58,3.336837,1.40409,1.380734,0.007475,0.010572,0.008639,0.011749,0.006894,0.006335,0.6875,0.543478,0.74359,0.651163,0.75
3072,gt_aligned,0.05,1.0,400,0.665,0.78,4.083867,1.775704,1.372786,0.008483,0.00769,0.008243,0.008629,0.00872,0.008154,0.766234,0.554217,0.684932,0.697368,0.637363
3072,gt_aligned,0.05,1.0,700,0.682857,0.74,5.227081,2.396593,1.366354,0.006757,0.010151,0.010477,0.010002,0.005741,0.004845,0.731884,0.626761,0.696552,0.713178,0.650685
3072,gt_aligned,0.05,1.0,1000,0.699,0.72,6.349229,2.958393,1.351507,0.007522,0.009492,0.009607,0.010836,0.006271,0.006517,0.725,0.67,0.71,0.745,0.645
4096,gt_aligned,0.05,1.0,50,0.68,0.68,2.681356,1.08869,1.385654,0.006689,0.010674,0.008929,0.011623,0.005718,0.005678,0.7,0.333333,0.769231,0.727273,0.7
4096,gt_aligned,0.05,1.0,100,0.64,0.6,2.72667,1.127469,1.385475,0.007712,0.008033,0.008983,0.009835,0.007457,0.007118,0.681818,0.466667,0.681818,0.705882,0.625
4096,gt_aligned,0.05,1.0,200,0.66,0.66,3.165444,1.26014,1.38361,0.007157,0.010537,0.008773,0.011508,0.006088,0.005889,0.704545,0.633333,0.666667,0.692308,0.6
4096,gt_aligned,0.05,1.0,400,0.6725,0.74,4.004607,1.719862,1.379754,0.00756,0.009251,0.00953,0.010966,0.006578,0.006113,0.746988,0.628205,0.662338,0.732394,0.604396
4096,gt_aligned,0.05,1.0,700,0.692857,0.7,5.246469,2.476168,1.368322,0.006554,0.011639,0.008541,0.012722,0.005378,0.00446,0.725352,0.640845,0.716312,0.740741,0.642857
4096,gt_aligned,0.05,1.0,1000,0.701,0.68,6.1793,2.842742,1.356708,0.007426,0.009051,0.009026,0.011556,0.00589,0.005545,0.755,0.65,0.715,0.7,0.685
5120,gt_aligned,0.05,1.0,50,0.7,0.7,2.765887,1.070773,1.385236,0.007512,0.009949,0.008559,0.011609,0.006251,0.005799,0.875,0.636364,0.692308,0.666667,0.666667
5120,gt_aligned,0.05,1.0,100,0.7,0.7,3.006554,1.217859,1.384406,0.006199,0.009574,0.009748,0.011386,0.006097,0.005553,0.833333,0.692308,0.782609,0.636364,0.607143
5120,gt_aligned,0.05,1.0,200,0.7,0.82,3.528274,1.51071,1.381512,0.006921,0.010421,0.008252,0.010465,0.00705,0.00628,0.707317,0.7,0.794118,0.722222,0.612245
5120,gt_aligned,0.05,1.0,400,0.68,0.58,4.296605,1.962657,1.373827,0.007133,0.01001,0.009205,0.011468,0.005478,0.004988,0.723684,0.617978,0.764706,0.703704,0.616279
5120,gt_aligned,0.05,1.0,700,0.687143,0.86,5.480499,2.671928,1.35969,0.007656,0.009238,0.008319,0.009708,0.007634,0.006614,0.737226,0.639456,0.684211,0.744526,0.636986
5120,gt_aligned,0.05,1.0,1000,0.687,0.76,6.471253,3.071495,1.337009,0.006971,0.008699,0.007582,0.010238,0.007743,0.007414,0.73,0.65,0.62,0.76,0.675
6144,gt_aligned,0.05,1.0,50,0.66,0.66,2.642413,1.023325,1.383969,0.007282,0.010558,0.007173,0.010938,0.006539,0.007054,0.846154,0.625,0.625,0.583333,0.555556
6144,gt_aligned,0.05,1.0,100,0.7,0.74,2.92631,1.186406,1.382307,0.008185,0.009704,0.007911,0.010244,0.007257,0.00699,0.884615,0.666667,0.785714,0.590909,0.55
6144,gt_aligned,0.05,1.0,200,0.69,0.72,3.279672,1.333063,1.382114,0.006255,0.011408,0.008793,0.011591,0.005229,0.004625,0.853659,0.575758,0.727273,0.648649,0.622222
6144,gt_aligned,0.05,1.0,400,0.7,0.76,4.177323,1.77254,1.375225,0.005487,0.011498,0.008613,0.01245,0.0055,0.004947,0.819277,0.608108,0.701299,0.703704,0.658824
6144,gt_aligned,0.05,1.0,700,0.684286,0.66,5.31323,2.475265,1.366657,0.006803,0.010254,0.00901,0.011244,0.005376,0.004951,0.774436,0.644444,0.675676,0.676259,0.655172
6144,gt_aligned,0.05,1.0,1000,0.679,0.56,6.153193,2.964787,1.358173,0.007457,0.010085,0.009817,0.01193,0.004353,0.004697,0.72,0.635,0.69,0.665,0.685
42,gt_aligned,0.05,1.5,50,0.6,0.6,2.467219,0.983196,1.386157,0.008603,0.011462,0.011523,0.015235,0.006756,0.005634,0.4,0.615385,0.571429,0.6,0.7
42,gt_aligned,0.05,1.5,100,0.68,0.76,2.759838,1.084597,1.38566,0.008932,0.010029,0.010274,0.012676,0.006643,0.006476,0.777778,0.666667,0.647059,0.571429,0.764706
42,gt_aligned,0.05,1.5,200,0.725,0.76,3.156383,1.307859,1.386214,0.005584,0.012233,0.011407,0.013408,0.006036,0.00509,0.771429,0.744186,0.697674,0.659091,0.771429
42,gt_aligned,0.05,1.5,400,0.755,0.76,4.111531,1.713485,1.384485,0.008572,0.010373,0.011008,0.01249,0.007106,0.006085,0.841463,0.738095,0.733333,0.707317,0.753247
42,gt_aligned,0.05,1.5,700,0.742857,0.68,4.991392,2.257684,1.378334,0.00884,0.010761,0.010209,0.012419,0.007813,0.007246,0.822695,0.70073,0.695652,0.732877,0.76087
42,gt_aligned,0.05,1.5,1000,0.754,0.7,6.007408,2.742169,1.369738,0.008679,0.010366,0.011241,0.013622,0.007034,0.007261,0.825,0.685,0.705,0.77,0.785
123,gt_aligned,0.05,1.5,50,0.64,0.64,2.597188,1.023927,1.384016,0.005967,0.013202,0.011153,0.013186,0.006978,0.007038,0.75,0.666667,0.571429,0.454545,0.875
123,gt_aligned,0.05,1.5,100,0.63,0.62,2.648673,1.075742,1.384855,0.008678,0.011612,0.012156,0.013043,0.0076,0.005877,0.777778,0.529412,0.576923,0.55,0.736842
123,gt_aligned,0.05,1.5,200,0.63,0.6,2.811964,1.32739,1.383803,0.009121,0.012692,0.011543,0.015039,0.005067,0.005306,0.65625,0.604651,0.547619,0.681818,0.666667
123,gt_aligned,0.05,1.5,400,0.685,0.8,3.622397,1.73349,1.382519,0.008409,0.010253,0.010676,0.013166,0.00606,0.005485,0.739726,0.595238,0.616438,0.73494,0.735632
123,gt_aligned,0.05,1.5,700,0.712857,0.78,4.738165,2.3736,1.375935,0.009581,0.01027,0.011782,0.011902,0.007235,0.006809,0.768657,0.610738,0.701493,0.77305,0.71831
123,gt_aligned,0.05,1.5,1000,0.727,0.76,5.752956,2.837985,1.366691,0.009305,0.010358,0.008828,0.013515,0.006359,0.007319,0.775,0.59,0.725,0.815,0.73
456,gt_aligned,0.05,1.5,50,0.62,0.62,2.447446,0.970087,1.383355,0.007639,0.011965,0.011177,0.0123,0.008057,0.007454,0.75,0.666667,0.230769,0.666667,1.0
456,gt_aligned,0.05,1.5,100,0.56,0.5,2.441545,1.068576,1.382384,0.009304,0.010912,0.012483,0.014419,0.007825,0.007156,0.8125,0.5,0.263158,0.695652,0.545455
456,gt_aligned,0.05,1.5,200,0.655,0.72,2.858588,1.290689,1.381006,0.007655,0.012555,0.010159,0.013549,0.005919,0.005295,0.852941,0.555556,0.511628,0.695652,0.682927
