seed,sweep,domain,mean_norm,std_norm,max_norm,min_norm,n_entities
2048,3,decision_history,286.28972110557964,0.15948765545477608,287.0427556670087,285.99251325685344,200
2048,3,threat_intel,576.1493480241833,0.17368450165535418,576.998928733928,575.6811950959459,200
2048,3,network_flow,987.8218058426615,0.17788138785745625,988.5618546407815,987.4532591929911,200
2048,3,asset_inventory,1399.3036826315456,0.1858660621409692,1400.1406875648136,1398.8934058299626,200
2048,3,user_behavior,1399.2890944342646,0.17581075842730545,1400.1384724481472,1398.918498895194,200
2048,4,security,4770.753436762844,0.14728003854177,4771.2607321454625,4770.478664809637,200
2048,4,decision_history,11500.5223580833,0.15964922888051453,11501.277547913058,11500.227035074797,200
2048,4,threat_intel,22977.277941400796,0.17375229448404197,22978.128796798814,22976.80981392493,200
2048,4,network_flow,39201.09747071432,0.1779384308497965,39201.83719521187,39200.729276428676,200
2048,4,asset_inventory,55424.72121113617,0.18579580077528188,55425.558360902694,55424.31243362155,200
2048,4,user_behavior,55424.70813694304,0.17585096171057463,55425.558360902694,55424.33830336118,200
2048,5,security,189303.01732983356,0.14725777022796085,189303.5254436893,189302.74264308767,200
2048,5,decision_history,457156.26123169257,0.15964042099696166,457157.01651785953,457155.96555840323,200
2048,5,threat_intel,914508.3429740876,0.1737539288540385,914509.1938596935,914507.8748463684,200
2048,5,network_flow,1561359.3543205073,0.17793805729001902,1561360.0942980668,1561358.986057489,200
2048,5,asset_inventory,2208210.1778534716,0.1858175523915809,2208211.0150787863,2208209.7687688847,200
2048,5,user_behavior,2208210.164914914,0.1758477278104871,2208211.0150787863,2208209.7949219714,200
3072,0,security,1.0,6.753223014464259e-17,1.0000000000000002,0.9999999999999998,200
3072,0,decision_history,1.0,6.933340566559918e-17,1.0000000000000002,0.9999999999999998,200
3072,0,threat_intel,1.0,7.570711667007544e-17,1.0000000000000002,0.9999999999999998,200
3072,0,network_flow,1.0,6.661338147750939e-17,1.0000000000000002,0.9999999999999998,200
3072,0,asset_inventory,1.0,6.753223014464259e-17,1.0000000000000002,0.9999999999999998,200
3072,0,user_behavior,1.0,7.152111528976949e-17,1.0000000000000002,0.9999999999999998,200
3072,1,security,1.011101872385449,0.005247507537548032,1.0248966543352973,0.9976710010465167,200
3072,1,decision_history,1.0187668162704049,0.01951267055292623,1.0805298139735289,0.9734620554001331,200
3072,1,threat_intel,1.0577982848238157,0.04487836193546925,1.2041295281519675,0.9606419881094851,200
3072,1,network_flow,1.1713173294952945,0.0759920849262187,1.4053367116797673,0.9253207580920603,200
3072,1,asset_inventory,1.3379650226169257,0.09575312020792898,1.5898697567535025,0.9728659408404563,200
3072,1,user_behavior,1.3382219495445344,0.09926202275092709,1.5681847954713592,1.0240820091066407,200
3072,2,security,3.0060281009706284,0.13059880403686075,3.295806082311529,2.720729012618317,200
3072,2,decision_history,6.54437764262894,0.14942027627932084,6.947432842931971,6.217634400702884,200
3072,2,threat_intel,12.478367713803669,0.16135729781053382,12.989294803810454,12.142936380344063,200
3072,2,network_flow,20.793928869129655,0.15614086221090262,21.334602755818572,20.3401341990574,200
3072,2,asset_inventory,29.146554334521028,0.15050904419513655,29.604250126977426,28.646842242026835,200
3072,2,user_behavior,29.18168191833679,0.14986708742642865,29.55411596275192,28.738854942973823,200
3072,3,security,101.18980220024001,0.14097352437701385,101.51430216485196,100.890271255899,200
3072,3,decision_history,247.11134133886335,0.15504312524336986,247.550366599103,246.771558065295,200
3072,3,threat_intel,498.49238448023783,0.1652968899359676,499.03149286778233,498.15613155765266,200
3072,3,network_flow,855.7670035330182,0.15892652416245764,856.3289132860249,855.3004192357419,200
3072,3,asset_inventory,1213.3123712649203,0.15164961174767813,1213.7797106383957,1212.806425692535,200
3072,3,user_behavior,1213.4135392372307,0.15053048609492173,1213.788336324178,1212.9777839916862,200
3072,4,security,4131.450338347024,0.1414313540351047,4131.777278636523,4131.15141343016,200
3072,4,decision_history,9950.435934145236,0.1551631909256269,9950.876665209973,9950.096019813587,200
3072,4,threat_intel,19867.477434880377,0.1654218106030033,19868.01861428297,19867.141344021897,200
3072,4,network_flow,33882.66061974121,0.1590851316476624,33883.22433418345,33882.19464255935,200
3072,4,asset_inventory,47897.973764441784,0.15175205500829492,47898.44204339825,47897.468935329416,200
3072,4,user_behavior,47898.06648670791,0.1505821247988837,47898.44218682219,47897.62897347071,200
3072,5,security,163630.3626940827,0.14143261586305111,163630.68998575603,163630.06364554717,200
3072,5,decision_history,395229.5429073836,0.15517569545455068,395229.98383168713,395229.20287809765,200
3072,5,threat_intel,790729.0676661297,0.16542451008111675,790729.608893305,790728.7315826707,200
3072,5,network_flow,1350129.0366513715,0.15907217789509787,1350129.6002882407,1350128.5704544685,200
3072,5,asset_inventory,1909529.1428603039,0.15173814945029285,1909529.6110835604,1909528.637814842,200
3072,5,user_behavior,1909529.2354724866,0.1505725759347774,1909529.6110835604,1909528.798316967,200
4096,0,security,1.0,6.843874359417886e-17,1.0000000000000002,0.9999999999999998,200
4096,0,decision_history,1.0,6.977643512971219e-17,1.0000000000000002,0.9999999999999998,200
4096,0,threat_intel,1.0,7.447602459741819e-17,1.0000000000000002,0.9999999999999998,200
4096,0,network_flow,1.0,7.021666937153402e-17,1.0000000000000002,0.9999999999999998,200
4096,0,asset_inventory,1.0,7.108895957933347e-17,1.0000000000000002,0.9999999999999998,200
